user_id,tweet_count,username,name,created_at,liked_tweets_count,followers_count,followings_count,tweets_count
1337212379407511552,1,Thecollectivea3,The collective and colorful “we”,2020-12-11 09:47:48,1290,180,62,133
1341392595126280192,1,GermanVaccine,Brain Seeker,2020-12-22 22:38:21,6964,21,28,219
1276208341413494787,1,AmyGDal08328672,Amy G Dala,2020-06-26 01:43:17,62,24,22,11919
1267652191667527681,1,Kathy47443622,Kathy,2020-06-02 11:00:24,1445,82,5,97
1315786981029404673,1,JanYelverton,jan e yelverton,2020-10-13 06:51:34,230,38,2,3
46856589,1,HumanityWarRoom,No!,2009-06-13 17:03:00,60194,149,1924,2600
1075564425661300736,1,TrumpPod,Making Podcasts Great Again,2018-12-20 09:31:56,6678,46,23282,912
1287008073039699968,1,IgeduJulius,Tommy Jay,2020-07-25 20:53:47,192,108,27,6
38487368,1,mgmoore72,Michael Moore,2009-05-08 02:34:34,46,121,36,9
802157132430934016,1,DanCarruthers5,Dan Carruthers,2016-11-25 22:28:58,14,55,2,1
3256103181,1,desmuma,stephen f desmond,2015-05-15 18:48:27,931,60,12,2
899645462457839616,1,fwtruthbetold,Francine Wheeler,2017-08-21 22:52:47,498,157,0,47
864624241769164800,1,53616c74,Alleck Ollpheist,2017-05-17 07:30:58,2963,63,169,969
1195383073875136514,1,Valerie88942542,Valerie Davenport,2019-11-16 00:49:00,206,28,140,3
1327338199245484032,1,V89542427,V,2020-11-14 03:52:40,1,57,5,14
1030924897860681728,1,JeffreyFlake,Sen. Jeff Flake Press Account (Parody),2018-08-19 05:10:24,82,12,541,87
974648482232520705,1,PP_Represent,ProPublica Represent,2018-03-16 22:08:01,8,6,1607,274
56878214,1,darinp2,BarrDeceived4Trump,2009-07-15 09:07:23,143067,74,4137,9443
120750710,1,fud31,Fredric U. Dicker,2010-03-07 20:35:53,27479,100,17691,2672
2774393479,1,lunchtimepol,Lunchtime Politics,2014-08-28 03:44:07,4,37,524,41
6039302,1,stltoday,St. Louis Post-Dispatch,2007-05-15 01:51:34,907,77,292192,34212
6039302,1,stltoday,St. Louis Post-Dispatch,2007-05-15 01:51:34,907,77,292191,34212
75038057,1,mcmdelalxxxv,𝕞𝕠𝕟𝕥𝕖,2009-09-17 23:28:13,1763,31,446,267
1309955506665148416,1,ondaonevler1,10/10 EV,2020-09-27 04:38:35,855,0,157394,1923
256298734,1,docdcc,Dave #StopTheSqueal,2011-02-23 09:59:09,2874,106,123,1087
138091552,1,marcinchn,martinmartin,2010-04-29 00:04:59,3973,36,72,638
1025303579681345536,1,AVeteran1956,Muhammad Haroon Aslam HI(M) SBt (Lt Gen- Retd),2018-08-03 16:53:17,2293,197,189646,1073
2334147193,1,sameheshak1,Sameh N Eshak,2014-02-09 06:06:33,2855,60,364,692
5715752,1,zeitonline,ZEIT ONLINE,2007-05-02 23:17:01,2751,68,2593614,14542
536141180,1,trueman008,Oscar,2012-03-25 17:12:35,13623,104,186,80
164425558,1,JonErlichman,Jon Erlichman,2010-07-09 05:17:18,14339,102,387072,10234
881457259,1,indpendent_Miss,Independent Miss,2012-10-15 11:20:26,2115,114,21,212
34327520,1,jeffsekerak,Jeff Sekerak,2009-04-23 01:00:40,333629,44,43838,5300
34327520,1,jeffsekerak,Jeff Sekerak,2009-04-23 01:00:40,333684,44,43838,5300
1293925298115940352,1,IamEricQuick,Eric Quick,2020-08-13 23:00:18,194,58,6,4
1526227070,1,khaledshams18,khaledshams,2013-06-18 07:57:16,3395,135,44,156
1328306415941939201,1,gia_fontana,Gia Fontana,2020-11-16 19:58:44,12429,175,98,253
704943112217608193,1,MattBraynard,Matt Braynard,2016-03-02 16:15:09,4882,20,143448,1450
1264915780086489088,1,iyikiogrendim,İyi ki Öğrendim,2020-05-25 21:47:24,3779,8,494684,13528
2511173870,1,Jonathan_Cahn,Jonathan Cahn,2014-05-21 02:57:44,0,0,42575,2032
1293882258609311745,1,SelsomeStuart,Stuart Selsome,2020-08-13 20:09:12,56085,171,124,692
65200595,1,RoyalLior,Lisa,2009-08-13 07:31:14,1915,74,37,11
1334191668162125824,1,JGardner_59,✨Rational Thinker ✨,2020-12-03 01:46:24,8087,163,116,208
563712850,1,VicToensing,Victoria Toensing,2012-04-26 21:08:32,36,30,153441,14
563712850,1,VicToensing,Victoria Toensing,2012-04-26 21:08:32,36,30,153435,14
519829312,1,jazz_thekid,jazz,2012-03-10 05:16:50,11580,138,365,142
479017220,1,hakeemjeffries,Hakeem Jeffries,2012-01-31 06:40:46,9,112,161441,167
798873625596198913,1,DamnableLiberal,"The public wants results, not bipartisanship.",2016-11-16 21:01:29,749,99,41,187
1317948792533037061,1,GouLinton,Gou Linton,2020-10-19 06:01:21,833,90,8,2
1141207910040690688,1,Mere_300,Mere,2019-06-19 12:55:43,19063,191,248,1839
1280275028047618048,1,America44961972,American Citizen,2020-07-07 06:59:07,0,1,0,31
1238189718904418308,1,poly_shuffle,ItDontMatterIfYoureDorR,2020-03-13 03:47:00,4641,196,11,8
1252023275477139456,1,CynthiaWhaley19,Cynthia Whaley,2020-04-20 07:56:44,975,2,55,1274
1707512646,1,fmiller26,Dean Miller,2013-08-28 23:12:21,53774,184,2440,14
1314034201059098625,1,Fixer7772,Fixer777,2020-10-08 10:50:45,2621,44,6,35
372557010,1,DJMikeCee514,Mike Cherna,2011-09-13 08:16:31,1069,56,51,465
956738114516606976,1,dameillyadillya,dameillyadillya,2018-01-26 11:58:36,2113,172,34,258
826817487077470208,1,trumpinterprtr,Trump Interpreter,2017-02-01 23:40:25,3630,3,1103,3881
41877671,1,cfosterworld,chris foster,2009-05-23 03:04:13,15961,92,3148,753
1174749220361973760,1,LeftyLucey1,Rosa Snarks,2019-09-20 02:17:45,5843,58,23,354
1160010694168735744,1,ICastr8Fascists,All4classwar!☭,2019-08-10 10:11:16,192,87,35,40
1296929430560858112,1,Phil95821996,Phil,2020-08-22 05:57:36,137,41,3,8
1325393021857357826,1,DogsHistorian,Dogs_Historian - Giovanni Padrone 🇺🇦🇮🇱,2020-11-08 19:01:48,62656,102,1316,3072
1258853029500948480,1,acab2660,1aCaballero,2020-05-09 04:15:40,11399,171,109,393
1286896434604838912,1,Aerolite275,ᴀᴇʀᴏʟɪᴛᴇ,2020-07-25 13:30:03,229,112,11,47
1271400331423907840,1,JackFox53296720,Jack Fox,2020-06-12 19:14:07,129,44,1,6
286602060,1,darentm,darentm,2011-04-23 17:38:54,1534,161,89,12
865365926635589633,1,ASaxhere,Andrew,2017-05-19 08:38:09,7,120,8,0
20795217,1,aaronbrown99,Aaron Brown,2009-02-14 02:57:14,30381,173,112,515
1281648451663597568,1,areyadoneyet,areudoneyet,2020-07-11 01:56:28,3271,102,3,2
1071100866118205440,1,toptenline,Top Ten Line,2018-12-08 01:55:21,370,39,4,583
932359200,1,FarahGhuznavi,Farah Ghuznavi 📚,2012-11-08 00:00:48,173388,130,2604,5112
467727105,1,GottaWunder,Billy Stewart,2012-01-19 03:45:06,2642,171,43,139
21816539,1,TheLostOgle,The Lost Ogle,2009-02-25 08:22:41,2780,58,64522,3821
1284890967921831938,1,TrumpIsTheViru2,TrumpIsTheVirus,2020-07-20 00:41:37,1405,29,6,206
269755867,1,gs701,gera salas,2011-03-21 19:47:39,38,101,1353,67
1294115955899920385,1,vmcintee1,vmcintee,2020-08-14 11:38:07,13347,49,38,7
1177583903156178944,1,AnnFoxRR1,Ann Fox,2019-09-27 22:01:15,3973,5,39,96
1336639251778297856,1,jeremytijerina2,jeremytijerina,2020-12-09 19:50:16,884,27,2,5
780580358408380417,1,kbally14,Kim,2016-09-27 09:30:34,3438,68,2,33
26787247,1,russd27,Russ D,2009-03-27 00:34:37,654,75,151,579
718883631775805440,1,carrmania,Lock him up! #TraitorTrump,2016-04-10 03:29:48,10322,138,148,1874
1181969729956630528,1,fuji_kid,FujiKid,2019-10-10 00:29:39,304,6,3,31
1025731992,1,wideawake828,wide awake 👤👩🏼🧑📸📺,2012-12-21 13:50:44,32291,165,121,688
1315636810337271808,1,manda_kalyan,TheWholeTruth ,2020-10-12 20:54:22,28932,141,175,3470
2378934716,1,KateinElstead,Kathryn Brooke,2014-03-09 00:02:44,28886,184,235,274
1575381804,1,p_m_douglas,P Douglas,2013-07-07 23:25:55,2795,118,42,282
466662486,1,KurtDepnerENGL,KurtDepnerENGL,2012-01-18 01:11:51,8079,93,863,1010
471165663,1,lazysuzan123,lazysusan,2012-01-22 23:33:10,1682,126,39,131
997262132763856896,1,DeeRockStal,Dee,2018-05-18 07:46:35,44717,145,130,47
17437917,1,VeeveeArcher,🙃,2008-11-17 17:07:26,10325,5,0,1148
1272041983129735168,1,abracab6669,abracab6669 🇺🇦 🇺🇦,2020-06-14 13:43:52,11804,164,104,361
1268570800728276992,1,EdwardP48464217,Edward Parks,2020-06-04 23:57:16,58871,146,144,1
4086842596,1,CarlaS_123,Politics Unhinged,2015-11-01 10:22:00,1117,37,10,260
1337575796089573377,1,CalBelladonna,BelladonnaLV is registered to vote!🟧🌷☕️♓️,2020-12-12 09:51:46,1102,192,106,1370
625085300,1,MarkiCallaway,Marki Callaway,2012-07-03 07:28:00,151609,25,752,90
2823365080,1,EducationDoes,Education Matters,2014-10-12 02:48:01,16505,165,285,938
2913996422,1,RKolachalam,Dr. Ram Kolachalam,2014-11-30 01:46:39,1539,166,57,19
925931241819529216,1,whataboutnowpod,What About Now? 🐈‍⬛️ 🐀,2017-11-02 11:43:05,1103,64,34,1120
32286759,1,aliceintrees,AliceInTrees,2009-04-17 11:29:03,484,187,10,23
1327477399395598336,1,TrumpkoolA,TrumpKool-Aid,2020-11-14 13:04:29,1029,7,6,65
800645486155661312,1,lunacy1600,decency1600,2016-11-21 18:22:14,2599,192,41,13
3176979050,1,dmwierz45,dmwierz99,2015-04-27 01:57:59,2707,159,37,129
881177491611824129,1,commonsense_L,Advocate 4Truth,2017-07-01 23:47:40,142137,72,360,134
370178512,1,paulgallo5,pg,2011-09-08 23:55:25,735,91,33,10
450467187,1,JoeAlberts1,J.Berts,2011-12-30 16:22:47,2276,88,59,36
917090420655566848,1,CheetoWafa,Cheeto Wafa,2017-10-09 02:12:49,10657,69,79,762
51769260,1,Dissbelief,"Bye, Felicia!",2009-06-29 00:26:03,41786,13,592,8067
3067066462,1,RizziRed,Rizzi Red,2015-03-03 11:48:27,12565,199,89,33
1265159433912369152,1,LannisterDebt,Ca$h Bar Classy,2020-05-26 13:55:02,1359,66,6,24
918694136168964096,1,DIEGO_westwitit,BigD559👋DA🔁RT#MAGA🇺🇸JUNKIE🙌,2017-10-13 12:25:25,2709,147,67,22
799316130070413312,1,SALisner,Stephen Lisner,2016-11-18 02:19:50,3146,155,81,2648
1194475636213063680,1,GeraldK63989588,Gerald Kramer,2019-11-13 12:42:53,644,29,1,4
3333206254,1,VernelShakti,Jen,2015-06-19 02:36:49,8183,97,21,281
89149731,1,ThaDude_74,Orange Blob,2009-11-11 17:47:34,7,11,9,156
1234381230876946432,1,Daemiev82,Devans,2020-03-02 15:33:24,20936,57,81,294
1316202656298414080,1,Pacl1wWXIAK5jrf,🐺愛愛 左 처음처럼 明快 果敢 태평가🐺💯,2020-10-14 10:24:34,2276,59,3,521
751566439,1,myshla0798,Dana Relph,2012-08-12 00:51:16,2224,143,140,10
700488306937634816,1,DeadLover73,OCIR,2016-02-19 09:13:21,34,51,4,246
388270686,1,briarwoodsrose,Always a rose,2011-10-10 21:38:42,3728,48,13,153
1237919518183378950,1,TDISportsClips,This Day In Sports Clips,2020-03-12 09:53:23,207,13,147307,3510
35478795,1,Red_Tanager,Red Tanager 🌊,2009-04-26 22:48:14,8862,101,577,179
1323826752414777344,1,samri_samra,Samra,2020-11-04 11:17:57,1749,103,255,187
1338001387767160832,1,DrPeacelove,Dr. Peacelove 🦋,2020-12-13 14:02:53,40552,191,1431,2553
630605295,1,swahilitimes,Swahili Times,2012-07-09 05:11:19,850,0,1410374,60906
125346858,1,channelstv,Channels Television,2010-03-22 22:29:10,4801,189,6818490,118244
116252479,1,TheBlackChannel,Black Authority,2010-02-22 03:22:55,328,30,120199,2597
186276971,1,TheJimCornette,Jim Cornette,2010-09-03 09:05:26,35,130,222281,287
186276971,1,TheJimCornette,Jim Cornette,2010-09-03 09:05:26,35,130,222280,287
34000483,1,Grontor,Chris Peterson,2009-04-22 02:58:37,24607,30,38,39
59525321,1,HaroldFordJr,"Harold Ford, Jr.",2009-07-24 01:12:56,138,64,47818,37
1335216083448418304,1,Imee38865969,ItoM,2020-12-05 21:35:21,465,36,0,2
4833828281,1,LisaRob28510912,Lisa Roberts,2016-01-22 09:54:18,3346,69,100,16
102754598,1,JohnCendpts,John Carroll,2010-01-08 02:33:18,1182,93,70222,163
3013628326,1,realMichaelNotz,Michael Notz,2015-02-03 09:45:17,48957,191,382,372
2151693416,1,txJCTtx,JcT,2013-10-24 05:16:55,4157,85,152,881
1268687213937725440,1,jamesb27685191,jamesb,2020-06-05 07:33:27,6228,91,118,20
1345436483478499328,1,Yanetsi75154303,Yanetsis,2021-01-03 02:27:29,20,42,35,1
4258268057,1,LarryPfeifferDC,Larry Pfeiffer,2015-11-24 00:05:23,5829,125,8199,604
15315246,1,therealdjspin,Anibal A.,2008-07-04 13:15:02,1067,184,40,261
238770906,1,brantleymcteer,B,2011-01-16 08:47:18,171,176,47,35
841489249157468161,1,DemocracyDocket,Democracy Docket,2017-03-14 11:20:45,920,147,377492,698
841489249157468161,1,DemocracyDocket,Democracy Docket,2017-03-14 11:20:45,920,147,377483,698
1297510254008315908,1,RecoveringDemo5,Recovering Democrat,2020-08-23 20:26:01,167,96,3,1
2187250333,1,CasteFarms,Caste Farms - Mega Maga - ❎,2013-11-11 06:12:16,2582,130,83,3787
994687619605893120,1,all_incorrect,IncorrectIsAll,2018-05-11 05:16:23,252,56,18,14
42148144,1,Maryiisa,(FJB)andhiszombies,2009-05-24 10:39:56,4835,193,42,258
845157941292380161,1,ElectionMapsUK,Election Maps UK,2017-03-24 14:18:50,9877,182,166814,5375
250898282,1,RCLibertyGirl,Jennifer P,2011-02-12 09:24:39,2322,10,41,10
917942190399283200,1,WitchyWeiner,Camolota,2017-10-11 10:37:27,12908,65,138,789
857080363,1,Outside_Margina,Outside The Marginals,2012-10-02 05:50:37,98869,71,581,531
896876548443295744,1,JustCall_MeJo,Je suis Fatty-Gay,2017-08-14 07:30:07,36965,145,3519,5350
1170080812080992257,1,coleyyy612,Nicole,2019-09-07 05:06:27,900,114,122,18
1136001792083447809,1,kirkminshow,The Kirk Minihane Show,2019-06-05 04:08:27,811,182,39909,7742
1205737169085698048,1,MateoGFischer,Mateo Fischer🌹,2019-12-14 14:32:23,580,91,30,32
1324415586147934208,1,GREGJDavis2,GREGG K Davis,2020-11-06 02:17:48,26,153,8,21
1001122197967171584,1,OiPriscilla,A Priscilla de Schrödinger,2018-05-28 23:25:06,4080,92,70,369
142393421,1,GloboNews,GloboNews,2010-05-11 03:31:38,468,107,5742199,76779
984096365579038720,1,LHHispanic,L&H Updates,2018-04-11 23:50:31,7598,81,187497,12809
3242789798,1,Goodmoringmm,Tamil,2015-06-12 09:09:27,10309,33,545,1379
1062256839083970560,1,LeeroyB19718763,Leeroy Brown,2018-11-13 16:12:20,52,0,0,7
1246475788289015808,1,Uti_Tanka,Uti Tanka,2020-04-05 00:32:55,1480,69,4,22
1335352535041925124,1,DreamersLegal,LegalDreamers,2020-12-06 06:37:47,7,31,67,9
15050354,1,Deseret,Deseret News,2008-06-09 05:32:51,3210,167,123560,55203
1334200244393787392,1,Blake_Comfort,Blake Comfort,2020-12-03 02:18:31,2,35,3,6
233626275,1,letmeplaygolf,Eye for an Eye,2011-01-04 02:33:06,909,17,6,24
205622130,1,KremlinRussia_E,President of Russia,2010-10-21 16:06:17,1,22,1853645,3201
41730943,1,VIVAcoid,VivaCoid,2009-05-22 10:19:27,410,11,4734624,214634
16929470,1,NYTObits,NYT Obituaries,2008-10-24 00:13:13,153,141,136626,3562
1258114391955984385,1,RedPilledPlayer,💊Beware of Big Pharma & War Mongers 💊,2020-05-07 03:20:33,7491,147,1791,432
1327992665061863425,1,422Squad,Squad_422,2020-11-15 23:12:28,0,20,2,19
56812053,1,brycebennett,Bryce Bennett,2009-07-15 04:50:02,865,185,3445,191
253942705,1,BigMike8109,Big Mike,2011-02-18 16:44:12,17119,175,22823,7522
4072384573,1,rrmullins1957,Roberta Mullins Jone,2015-10-31 04:39:18,4611,186,28,7
44554692,1,LaJornada,La Jornada Impresa,2009-06-04 13:35:09,34,16,1265825,94111
2430359540,1,utdreport,utdreport,2014-04-06 20:06:07,2,123,1598576,15698
33003558,1,mschrank,James,2009-04-19 04:35:24,7732,93,94,146
1339029593508831232,1,Caligul22876002,Caligula,2020-12-16 10:08:48,15,85,0,20
1324712213752340481,1,SylvesterL_,Sylvester,2020-11-06 21:56:25,1576,59,24,343
160500787,1,xanarres,root_e,2010-06-28 18:18:42,16748,191,262,630
359127992,1,booklolly,booklolly,2011-08-21 10:22:30,38967,114,76,54
1237578874424344576,1,crossroads_josh,Crossroads with Joshua Philipp,2020-03-11 11:23:32,2649,33,29760,2121
1237578874424344576,1,crossroads_josh,Crossroads with Joshua Philipp,2020-03-11 11:23:32,2649,33,29761,2121
1081562149,1,Seinfeld2000,Seinfeld Current Day,2013-01-12 10:17:49,50789,1,324645,4015
2806341964,1,TBowen67,Thomas Bowen,2014-10-05 05:48:59,258,96,14,10
1334647091898048518,1,oreva_f,Maga F’oreva,2020-12-04 07:54:14,185,157,22,2
354807832,1,NoAntiBlkRacism,#NoAntiBlackRacism 🇺🇸,2011-08-14 18:02:17,1089,25,321,110
16438078,1,ninagaspari,Nina Gaspari,2008-09-25 02:19:33,10720,20,5003,3343
913145364848488454,1,johndelavegalaw,"John R. De La Vega, P.A.",2017-09-28 04:56:35,3507,194,8246,1402
891989202,1,GaryThurner,Gary Thurner,2012-10-20 06:48:18,36970,199,216,668
53882081,1,hello1057,MK,2009-07-05 18:10:56,8225,129,104,0
4179725959,1,marcus_nobody,No one of Consequence,2015-11-09 21:35:18,232,22,15,24
288935074,1,ZackStieber,Zachary Stieber,2011-04-28 02:22:27,2917,63,14112,1157
348092069,1,rmillsram,Rod Mills,2011-08-04 05:29:24,656,163,10,6
371100481,1,Tim__Kang,Tim Kang,2011-09-10 13:56:41,5,72,43688,253
912007023297835008,1,the_artist_14,Denson/Nita,2017-09-25 01:33:13,22435,68,26,32
1296204857121046528,1,StormPatriotM,StormPatriotM,2020-08-20 05:58:31,17280,185,441,490
777355435133153281,1,kelly_rawlings2,Kelly Rawlings,2016-09-18 11:55:53,224,39,7,0
1209817795166384128,1,TopGirlKeiko,"Top Girl Keiko, J.D. 🇯🇲",2019-12-25 20:47:14,64893,5,63275,2126
1272204910977781761,1,jimijo1002,jimijo,2020-06-15 00:31:51,3562,181,77,69
1332132032793751555,1,AvastYeScalawag,Mr. Natural,2020-11-27 09:23:35,3,175,66,265
1291513391211638784,1,Lazlita1,Remember 1/6: The Day MAGAs Attacked Our Republic,2020-08-07 07:16:41,57238,185,245,237
1290851268043460616,1,MajinKing8211,its me (sneakyfreak8211),2020-08-05 11:26:21,2168,8,17,611
52644222,1,19987073,Sandra,2009-07-01 13:30:00,366,119,8,0
958774107994124288,1,iconiic1,Adrian Pascual,2018-02-01 02:48:55,7546,152,36,24
20059219,1,ChrisRolon,Chris Rolon☮️,2009-02-04 23:06:49,11825,147,89,15
863777678,1,987will,Williams,2012-10-06 06:40:37,7022,133,109,1370
725843220635258881,1,yelkdoji,Yelkodji Ngaba Jacques,2016-04-29 08:24:44,1240,102,27,8
2560824554,1,Ghasemlo1989,قاسملو,2014-06-11 15:36:44,23387,91,274,349
24740039,1,Dictionarycom,Dictionary.com,2009-03-17 02:20:11,12341,49,396001,10637
798882138108162048,1,Evar_Galois,Evariste,2016-11-16 21:35:19,99276,181,202,38
3054061793,1,Mathilde_Klara,Mathilde #WeAreOne,2015-02-23 06:01:55,81723,192,11478,7490
817761228688916480,1,mb_jfb,BFJ_MB,2017-01-07 23:54:05,4446,69,88,1043
122263163,1,Thatgalaxie,Dr. Christopher Ericson,2010-03-12 12:05:59,2007,93,20,113
1317343668509036544,1,BernMroz,Bern Mroz🇺🇲,2020-10-17 13:57:56,1787,188,59,44
1324222458623365120,1,Shannon102014,Shannon-WeAreTheNews,2020-11-05 13:30:22,3786,189,185,116
1238309845025067010,1,COVID1904186167,TRUMP CAN EAT ALL OF MY BALLS,2020-03-13 11:44:26,57,138,17,1067
1249062105099075584,1,Negar_Sadeghi91,"Negar Sadeghipour, PhD",2020-04-12 03:49:58,316,52,53,6
195471053,1,tttttrouble,Teresa,2010-09-27 03:58:39,2812,150,24,141
3300083518,1,CapRogers00,Spiderverse 🕷️,2015-05-27 11:07:18,2828,30,121,588
915794714,1,JaeJew,Jae Joseph,2012-10-31 08:20:27,2505,42,138,1480
763111077290864640,1,SoFlaOpinion,Sun Sentinel Opinion,2016-08-10 04:33:53,84,162,1626,5261
1168726187268550656,1,codykondo,The Dark One’s Taint,2019-09-03 11:23:50,9997,74,283,399
1279473414655401987,1,FloridaVoter7,FloridaVoter,2020-07-05 01:53:45,876,172,29,76
336045351,1,angiehaynes2,angie dawes shay,2011-07-16 01:12:51,223,94,2,0
1799609088,1,DocLovetimothy,Doc Love,2013-09-08 12:06:31,10434,144,122,224
903388151292469248,1,theredninja760,Farva Time(AOC4),2017-09-01 06:44:54,4913,173,27,69
1022183958,1,BO3BPAT,Rinat,2012-12-19 22:30:24,60589,163,2826,7817
1267282261185105920,1,AtheartNygirl,nygirl_atheart,2020-06-01 10:30:18,4134,32,13,0
1282175644936413184,1,theunap84463018,theunapologeticconservative,2020-07-12 12:51:24,4576,191,24,5
1334528803624738816,1,MarcESmith9,Marc E. Smith,2020-12-04 00:04:04,255,27,3,38
1057452085283700736,1,candletrader805,Jason Candles,2018-10-31 09:59:58,800,120,22,3
1244056084056162305,1,LifeAndDogs,Larry Paise,2020-03-29 08:18:01,13192,171,139,294
76143486,1,anneluty,Anne Luty,2009-09-22 05:04:30,12945,158,8331,2157
1157108569352921089,1,THATBITCHELOR,100% that bach(elor fan),2019-08-02 09:59:15,178,47,1035,518
1257881122370969602,1,BartenderHemry,"Hemry, Local Bartender",2020-05-06 11:53:35,36374,180,4908,1672
1080204093862412288,1,npeeksxo,𝐍𝐢𝐜𝐡𝐞𝐥𝐥𝐞,2019-01-02 04:48:19,21570,63,18869,347
2195495816,1,freetofindtruth,Gematria Effect News,2013-11-15 14:43:40,3733,135,23752,9042
859509952406102016,1,MikeCobalt44,Mike.C,2017-05-03 04:48:36,89987,46,347,1888
407811646,1,AmmarCoban,Ammar,2011-11-08 23:51:06,821,174,107,7
1277309120345931777,1,Linda13535226,Linda,2020-06-29 02:34:17,2132,56,10,28
1342032603570954241,1,ThisVoter,this voter costs democrats the election,2020-12-24 17:01:31,1,38,529,1
625739552,1,5Forty3,Dr Praveen Patil,2012-07-04 01:42:17,679,73,71792,517
1240620947306090498,1,MattieMayMay,Mattie MayMay,2020-03-19 20:47:52,642,72,43,231
1337032682845261824,1,ev93ee,I Choose Science over Fiction,2020-12-10 21:53:36,22,35,5,47
1544820212,1,PattyFayeJA,Patty Faye,2013-06-25 12:47:59,5939,95,121,1029
1309889774778540035,1,RealNewsApp,Real News Now,2020-09-27 00:17:21,424,146,10075,587
1267257947979018241,1,shortysuzaa,Shawty,2020-06-01 08:53:48,481,17,9,21
2178455336,1,TOABofficial,TheOceansAreBurning,2013-11-07 01:06:17,5079,24,23,15
1269452617551212544,1,ArchbpVigano,Archbishop Carlo Maria Viganò (QTE),2020-06-07 10:14:39,0,0,84257,112
1333723383524167680,1,SSNPAC,Stop Socialism Now PAC,2020-12-01 18:43:41,2,3,40,7
1314573195077394438,1,RavenousLyfe,Raven,2020-10-09 22:27:40,40,10,3,26
1107046846998958081,1,ToisutaChiquira,Chiquira Toisuta 🇵🇸🕊,2019-03-17 06:31:51,30044,16,324,10067
838869759395414017,1,AlexPierson0,Alex,2017-03-07 05:51:50,133185,153,170,41
1182425173045239808,1,Rebel47721783,Rebelwolf ate Q for lunch,2019-10-11 06:41:01,2957,180,74,1177
192759780,1,SignalsMidwest,Signals Midwest,2010-09-20 10:16:10,6265,45,4009,1286
1242932824467963911,1,tumtonks,thomas the divorced trader,2020-03-26 05:54:18,18832,82,17697,3039
1242932824467963911,1,tumtonks,thomas the divorced trader,2020-03-26 05:54:18,18832,82,17696,3039
36169080,1,BarbraStreisand,Barbra Streisand,2009-04-29 04:14:43,805,156,804461,1294
36169080,1,BarbraStreisand,Barbra Streisand,2009-04-29 04:14:43,805,156,804459,1294
36169080,1,BarbraStreisand,Barbra Streisand,2009-04-29 04:14:43,805,156,804457,1294
818519970669850626,1,Archnemoo,Archi,2017-01-10 02:09:03,2939,102,83,75
1340313565538955265,1,RayAshFan,Ray (logged out),2020-12-19 23:11:24,48,100,55,0
1207430052633292802,1,BadHealthAdvice,Dr. Badvice,2019-12-19 06:39:01,4086,100,11521,424
87775422,1,ChinaDaily,China Daily,2009-11-06 04:30:10,1158,157,4164487,115006
87775422,1,ChinaDaily,China Daily,2009-11-06 04:30:10,1158,157,4164455,115005
87775422,1,ChinaDaily,China Daily,2009-11-06 04:30:10,1158,157,4164451,115004
1230991302474383360,1,gradymeans1,@gradymeans1,2020-02-22 07:03:09,97,17,579,644
392884284,1,jjz1600,James J. Zogby,2011-10-18 02:18:38,6404,55,47790,2597
4121225056,1,CLewandowski_,Corey R. Lewandowski,2015-11-06 02:19:17,401,52,511550,411
4121225056,1,CLewandowski_,Corey R. Lewandowski,2015-11-06 02:19:17,401,52,511552,411
4204418232,1,sammycakez_,Sammy ♍︎,2015-11-12 03:27:05,34551,90,500,45
377043986,1,terryholmes314,terry holmes,2011-09-21 06:45:28,8342,98,13,1
1275119460349861890,1,NjPandemic,NJ Pandemic Warriors,2020-06-23 01:33:03,85,165,1950,54
1329077243872636929,1,NSzawlosky,Nathan szawlosky,2020-11-18 23:01:37,13,147,42,13
3681832514,1,BrassOfFreshAir,John Burton (Johno),2015-09-25 21:25:52,1267,190,28,4
225077988,1,BullionNation,Bullion Nation™,2010-12-11 00:33:45,7153,121,2148,1030
1237989949,1,Nicksmom97,PsychRN,2013-03-03 14:01:46,13408,157,65,53
1338911238206582784,1,Jenniferfam7,Jennifer,2020-12-16 02:23:43,1424,58,16,4
1304177706666467330,1,TheMintEconomy,The Mint Economy🌿,2020-09-11 05:59:38,1774,97,4849,682
793239962699304961,1,mascmurderer,mascmurderer,2016-11-01 07:55:19,32,1,3,1
821446682860732416,1,sallyjewell,Sally Jewell,2017-01-18 03:58:45,374,14,6070,94
266206611,1,boobiejohnson1,"Boobie Johnson™ ""Oath Taker""",2011-03-15 05:17:19,42,128,25,37
767006068996055040,1,AnnChri91014814,Ann Christine,2016-08-20 22:31:12,37132,198,211,343
1296256744662892544,1,SarahStarkid1,🕷Sarah the punk rock baby🕷,2020-08-20 09:24:56,12459,142,49,127
1074132384784764928,1,RyeGuy32351543,FREAKING PROUD CANADIAN,2018-12-16 10:41:31,1949,172,16,23
971176748166647809,1,CautiousLefty,Political Pragmatist,2018-03-07 08:12:35,6,10,5373,2452
1280838693268393986,1,bilddawall,bilddawall,2020-07-08 20:20:03,10,56,6,349
1251557815090581504,1,loudpatriots,Southern Fried Chicken 🇺🇸🇺🇸,2020-04-19 01:07:31,6683,161,73,228
768466757325586436,1,bachgreg34,Greg Bach,2016-08-24 23:15:27,1088,45,20,5
14314214,1,meghantonjes,Meghan Tonjes,2008-04-06 12:25:41,58557,36,49887,3351
21694845,1,GlasAmerikeVOA,Glas Amerike VOA,2009-02-24 05:17:20,257,134,3972,10795
